geoid10,downMean,upMean,downStdDev,upStdDev,tests,income,lon,lat
060411321002016,1.6873370238333336,0.4479017498866667,1.0374402275833334,0.39118258631666664,8,74310,37.9227623,-122.690686
060411322002034,19.301058103000003,4.12040791666,8.848300650999999,1.07057164986,8,63153,38.0573725,-122.8269715
060411330003066,14.806068109824999,6.081524479175,6.233260866725,1.920796938375,8,68906,38.2501974,-122.9532949
060430001012009,19.492261351,7.295752107549999,8.59490619,2.49286309725,8,45755,37.5525973,-120.0191364
060430001012056,7.5737010305,2.022828097425,3.7809946187500003,0.57875892445,8,45755,37.4548948,-119.9405838
060430001014109,0.9843181818000001,0.08552173913,1.0644944760000001,0.283215983,8,50231,37.505932,-120.2342863
060430001022012,13.496501912133333,5.014641120233334,3.5977304133400003,0.8067677027333332,8,52083,37.4232549,-120.0707385
060430002002061,14.467357364333333,4.979424242433333,4.484137867166667,0.9367576469333333,8,31806,37.7159277,-120.2046345
060430003021131,25.316802595,11.6138625,14.264546195000001,3.0327797089999997,8,52202,37.5639958,-119.9262261
060450101001223,0,0.02717241379,0,0.1437828988,8,52396,39.8443871,-123.2582935
060450102002124,0.22282366045000002,0.07325794872,0.481343906,0.28594654229999994,8,44423,39.9189606,-123.7683278
060450102004270,0.01235652174,0.031689655170000004,0.011448251279999998,0.1438871333,8,56806,39.5420041,-123.490309
060450102005013,26.896797865,10.2299125,11.993642392249999,2.56532842025,8,31190,39.6830116,-123.4828992
060450102005048,16.9695876525,5.551390625,5.681348935250001,1.013639806025,8,31190,39.672782,-123.4983785
060450103002259,12.467472572,4.811459914299999,5.919295791333333,1.69781158445,8,46964,39.4238838,-123.7865135
060450103003005,4.191803271,0.5490595372333335,2.2435709883333335,0.4003554366333333,8,62000,39.4894247,-123.7877833
060450104002031,12.880688649166665,2.5472263071833336,5.3645988361666666,0.5852294540999999,8,36932,39.4496594,-123.799779
060450105004036,15.4957185935,3.9859539427166664,7.0789887013333335,1.00008147665,8,14119,39.4214222,-123.8110519
060450106004243,23.14129166666667,6.86596875,9.655491337666666,1.5622662652166666,8,48886,39.4022126,-123.3027222
060450107007013,17.570440854999998,4.9985083333333336,7.4773950178333335,0.83667930335,8,25563,39.3891942,-123.3386718
060450108012001,2.56775421105,1.1643874503833334,1.1543190324333332,0.4664279995166667,8,62036,39.2839667,-123.2157854
060450108013002,14.103611733666666,4.3181618901666665,7.3271970435,0.98057448875,8,56187,39.2769669,-123.1925485
060450108014063,20.373756097499996,7.4843375,9.606714043666665,1.6574667355166668,8,60491,39.2542169,-123.209043
060450108022046,16.767057318000003,8.022057159037999,7.7123025848,2.36508904936,8,53438,39.3150995,-123.1205936
060450110021042,0.2134707071,0.47961363640000004,0.2475748605,0.3906041047,8,75682,39.3697349,-123.7652288
060450111021309,13.909215082600003,2.774597822314,6.265801778799999,0.9970297706799999,8,43750,38.9685156,-123.6902463
060450111022039,6.30748920175,0.6639835373699999,2.8119055161,0.358093011675,8,43906,38.9159573,-123.6973578
060450112003011,15.86849908975,1.3648684559,7.291961262674999,0.55064592885,8,37652,39.0197185,-123.3792941
060450113001072,28.94843567166666,12.559516666666667,13.025422031666665,4.486525454166666,8,31157,39.1699563,-123.212694
060450114003000,9.253153688,2.2051846589333333,6.143309749999999,1.5018718477833335,8,76800,39.1468595,-123.2186284
060450117002051,5.3258491455,4.7411218072166665,3.0596033864666663,1.3647323574,8,92778,39.1710383,-123.1814776
060450117004031,12.406064697,1.9609272481249997,6.9257723025,0.6743312424500001,8,69853,39.1313485,-123.1542636
060450118002001,0.7553730197,0.106451720335,0.8372184495,0.29351186965,8,36731,38.9834723,-123.0742316
060450118002008,9.591359562474999,1.188197893525,6.2776113527,0.8001670377000001,8,36731,38.983886,-123.0614103
060450118002046,16.366228682166664,8.698012499999999,8.039838834583332,2.5428181211666665,8,36731,38.9748253,-123.1150828
060470002033006,15.2925687655,3.6731670387875,7.711400455500001,1.187026441825,8,27355,37.427418,-120.773882
060470003013028,15.540818509157145,5.4684965157142855,7.16219825302857,1.2642379284142857,8,60625,37.3990109,-120.7308632
